Type,stop_id,stop_name,stop_lat,stop_lon
Metropolitan Bus,6431,Jackson Reserve/Melbourne Rd (Newport),-37.849916119,144.888019552
Metropolitan Bus,6432,Courtis St/Melbourne Rd (Williamstown),-37.852498918,144.889832468
Metropolitan Bus,6433,Williamstown North Primary School/Melbourne Rd (Williamstown),-37.855973330,144.892120194
Metropolitan Bus,6434,Melbourne Rd/Ferguson St (Williamstown),-37.858263843,144.893214282
Metropolitan Bus,6435,Verdon St/Ferguson St (Williamstown),-37.858023725,144.891379816
Metropolitan Bus,6436,North Williamstown Railway Station/Ferguson St (Williamstown),-37.857574424,144.888937565
Metropolitan Bus,6437,Collins St/Victoria St (Williamstown),-37.859368852,144.889000026
Metropolitan Bus,6438,Knight St/Victoria St (Williamstown),-37.861633516,144.888651238
Metropolitan Bus,644,J.L. Murphy Reserve/Williamstown Rd (Port Melbourne),-37.833881375,144.931494968
Metropolitan Bus,6444,Oscar St/Williamstown Rd (Seddon),-37.807823201,144.884528504
Metropolitan Bus,6445,Grace St/Williamstown Rd (Yarraville),-37.810759525,144.883944906
Metropolitan Bus,6446,Somerville Rd/Williamstown Rd (Yarraville),-37.812267809,144.883629224
Metropolitan Bus,6447,Yarraville Oval/Williamstown Rd (Yarraville),-37.815932059,144.882933874
Metropolitan Bus,6448,Blackwood St/Williamstown Rd (Yarraville),-37.817404717,144.882641882
Metropolitan Bus,6449,Francis St/Williamstown Rd (Yarraville),-37.819598752,144.882374699
Metropolitan Bus,645,Walter St/Graham St (Port Melbourne),-37.834842596,144.933888348
Metropolitan Bus,6450,Salisbury St/Williamstown Rd (Yarraville),-37.822820622,144.881635047
Metropolitan Bus,6451,West Gate Fwy/Williamstown Rd (Yarraville),-37.825415470,144.881106400
Metropolitan Bus,6452,Donald W Mclean Reserve/Melbourne Rd (Spotswood),-37.827534156,144.881159406
Metropolitan Bus,6453,Hudsons Rd/Melbourne Rd (Spotswood),-37.828673123,144.881354053
Metropolitan Bus,6454,McLister St/Melbourne Rd (Spotswood),-37.831365379,144.881731514
Metropolitan Bus,6455,Ross St/Melbourne Rd (Newport),-37.838050158,144.882631125
Metropolitan Bus,6456,Newcastle St/Melbourne Rd (Newport),-37.839974364,144.882894267
Metropolitan Bus,6457,Mason St/Melbourne Rd (Newport),-37.841708197,144.883094682
Metropolitan Bus,6458,North Rd/Melbourne Rd (Newport),-37.845295737,144.885151265
Metropolitan Bus,6459,Paine St/Melbourne Rd (Newport),-37.847294175,144.886537445
Metropolitan Bus,646,Nott St/Graham St (Port Melbourne),-37.839793218,144.939727322
Metropolitan Bus,6460,Jackson Reserve/Melbourne Rd (Newport),-37.849730029,144.888195334
Metropolitan Bus,6461,Albert St/Melbourne Rd (Williamstown),-37.852740634,144.890246090
Metropolitan Bus,6462,Williamstown North Primary School/Melbourne Rd (Williamstown),-37.856015054,144.892437247
Metropolitan Bus,6463,Ferguson St/Melbourne Rd (Williamstown),-37.857812008,144.893647691
Metropolitan Bus,6464,Verdon St/Ferguson St (Williamstown),-37.858418704,144.892300582
Metropolitan Bus,6465,North Williamstown Railway Station/Ferguson St (Williamstown),-37.858065194,144.890173830
Metropolitan Bus,6466,Collins St/Victoria St (Williamstown),-37.859454397,144.889247644
Metropolitan Bus,6467,Laverton St/Victoria St (Williamstown),-37.861701048,144.888899377
Metropolitan Bus,647,Graham St/Bay St (Port Melbourne),-37.839689105,144.941502901
Metropolitan Bus,6472,Hourigan Ave/Clayton Rd (Clayton),-37.917017587,145.121355140
Metropolitan Bus,6473,Monash Specialist Centre/Clayton Rd (Clayton),-37.918544799,145.121054638
Metropolitan Bus,6476,Clayton SC/Clayton Rd (Clayton),-37.925777652,145.119698717
Metropolitan Bus,6477,Clayton Rd/Centre Rd (Clayton),-37.928482023,145.118059752
Metropolitan Bus,6478,Knight St/Centre Rd (Clayton South),-37.928027572,145.114442001
Metropolitan Bus,6479,Jeanette St/Centre Rd (Clayton South),-37.927726755,145.111980836
Metropolitan Bus,648,Bridge St/Bay St (Port Melbourne),-37.837215759,144.943844256
Metropolitan Bus,6480,Springs Rd/Centre Rd (Clayton South),-37.927424608,145.109440086
Metropolitan Bus,6481,Elder St/Centre Rd (Clarinda),-37.926939940,145.105641186
Metropolitan Bus,6482,Eulinga Rd/Centre Rd (Clarinda),-37.926721456,145.103826471
Metropolitan Bus,6483,Crawford Rd/Centre Rd (Clarinda),-37.926534555,145.102295379
Metropolitan Bus,6484,Huntingdale Rd/Centre Rd (Oakleigh South),-37.926148193,145.099017381
Metropolitan Bus,6485,Windsor Ave/Centre Rd (Oakleigh South),-37.925872432,145.097010776
Metropolitan Bus,6487,Carroll Rd/Centre Rd (Oakleigh South),-37.925529143,145.094175422
Metropolitan Bus,6488,Norma Ave/Cameron Ave (Oakleigh South),-37.923325225,145.087201663
Metropolitan Bus,6489,Beryl Ave/Cameron Ave (Oakleigh South),-37.921043113,145.087624830
Metropolitan Bus,649,Raglan St/Crockford St (Port Melbourne),-37.834834323,144.946807846
Metropolitan Bus,6490,Barholme Ct/Golf Rd (Oakleigh South),-37.919162661,145.087810049
Metropolitan Bus,6491,Devoy St/Golf Rd (Oakleigh South),-37.917896230,145.088070361
Metropolitan Bus,6492,Alleford St/Golf Rd (Oakleigh South),-37.915165558,145.088618827
Metropolitan Bus,6493,Picadilly St/Golf Rd (Oakleigh South),-37.913395784,145.088960384
Metropolitan Bus,6494,Metropolitan Golf Club/Golf Rd (Oakleigh South),-37.910763084,145.089437995
Metropolitan Bus,6495,North Rd/Golf Links Ave (Oakleigh),-37.908871472,145.090601604
Metropolitan Bus,6496,Schoolhall St/Golf Links Ave (Oakleigh),-37.907622494,145.090827251
Metropolitan Bus,6497,Willgilson Ct/Golf Links Ave (Oakleigh),-37.905295317,145.091251360
Metropolitan Bus,650,Montague St/City Rd (South Melbourne),-37.832501624,144.952576371
Metropolitan Bus,6503,Wattle Park/Elgar Rd (Box Hill),-37.837748746,145.111197900
Metropolitan Bus,6504,Cadorna St/Elgar Rd (Box Hill South),-37.841729186,145.110459976
Metropolitan Bus,6505,Uganda St/Elgar Rd (Burwood),-37.844686328,145.109975382
Metropolitan Bus,6506,Cropley Ct/Elgar Rd (Burwood),-37.846401791,145.109613372
Metropolitan Bus,6507,Burwood Hwy/Elgar Rd (Burwood),-37.849178761,145.109133308
Metropolitan Bus,6508,Deakin University/Burwood Hwy (Burwood),-37.849962214,145.115841498
Metropolitan Bus,6509,Havelock St/Station St (Burwood),-37.851351456,145.119874957
Metropolitan Bus,651,Ferrars St/City Rd (South Melbourne),-37.831459089,144.953775489
Metropolitan Bus,6510,Talbett St/Station St (Burwood),-37.852950752,145.119572918
Metropolitan Bus,6511,Goold St/Station St (Burwood),-37.855062610,145.119201007
Metropolitan Bus,6512,Montague St/Normanby Rd (South Melbourne),-37.829479997,144.947762972
Metropolitan Bus,6513,Ingles St/Normanby Rd (Port Melbourne),-37.831142266,144.944899126
Metropolitan Bus,6514,Port Melbourne Cricket Ground/Williamstown Rd (Port Melbourne),-37.831633234,144.942567632
Metropolitan Bus,6515,Derham St/Williamstown Rd (Port Melbourne),-37.832010569,144.940955084
Metropolitan Bus,6516,Bridge St/Williamstown Rd (Port Melbourne),-37.832382116,144.939013178
Metropolitan Bus,6517,Farrell St/Williamstown Rd (Port Melbourne),-37.832729195,144.937219643
Metropolitan Bus,6518,Southward Ave/Williamstown Rd (Port Melbourne),-37.833078637,144.935562373
Metropolitan Bus,652,Cecil St/City Rd (Southbank),-37.830186884,144.955242238
Metropolitan Bus,6521,Anderson Oval/Williamstown Rd (Port Melbourne),-37.834584679,144.927930212
Metropolitan Bus,6522,Plummer St/Salmon St (Port Melbourne),-37.833106323,144.924324278
Metropolitan Bus,6523,Rocklea Dr/Salmon St (Port Melbourne),-37.830913557,144.923647208
Metropolitan Bus,6525,Caprice Ave/Salmon St (Port Melbourne),-37.823737554,144.921451217
Metropolitan Bus,6526,Lorimer St/Salmon St (Port Melbourne),-37.822405272,144.921022811
Metropolitan Bus,653,Clarendon St/City Rd (Southbank),-37.828234685,144.957511645
Metropolitan Bus,6530,Eighteen Pence Ln/Lorimer St (Southbank),-37.825317284,144.945219795
Metropolitan Bus,6531,Hartley St/Lorimer St (Southbank),-37.823558520,144.939463177
Metropolitan Bus,6532,Rogers St/Lorimer St (Port Melbourne),-37.823120640,144.937100952
Metropolitan Bus,6533,Ingles St/Lorimer St (Port Melbourne),-37.822183646,144.933003130
Metropolitan Bus,6534,Graham St/Lorimer St (Port Melbourne),-37.821562124,144.929941765
Metropolitan Bus,6535,Hall St/Lorimer St (Port Melbourne),-37.820955954,144.925709898
Metropolitan Bus,6536,Salmon St/Lorimer St (Port Melbourne),-37.820890268,144.921474300
Metropolitan Bus,6537,Westside Ave/Lorimer St (Port Melbourne),-37.821109132,144.918559884
Metropolitan Bus,6538,Bayside Ave/Lorimer St (Port Melbourne),-37.821454665,144.916187193
Metropolitan Bus,6539,Department of Defence Science and Technology/Lorimer St (Port Melbourne),-37.822069915,144.913272938
Metropolitan Bus,654,City Rd/Queens Bridge St (Southbank),-37.825551502,144.960244151
Metropolitan Bus,6540,Eastgate St/North Rd (Oakleigh),-37.909764545,145.087882788
Metropolitan Bus,6541,Best St/North Rd (Oakleigh),-37.910104312,145.091047457
Metropolitan Bus,6542,Young St/North Rd (Oakleigh),-37.910467167,145.094530048
Metropolitan Bus,6543,Gadd St/North Rd (Oakleigh),-37.910687256,145.096435290
Metropolitan Bus,6544,McIntosh St/North Rd (Oakleigh),-37.911005105,145.099373115
Metropolitan Bus,6546,Wirraway Dr/Todd Rd (Port Melbourne),-37.825410611,144.911599641
Metropolitan Bus,6548,Fenton St/North Rd (Huntingdale),-37.912195007,145.110023408
Metropolitan Bus,6549,Franklyn St/North Rd (Huntingdale),-37.912553112,145.113244699
Metropolitan Bus,655,Exhibition Building/Rathdowne St (Carlton),-37.804299063,144.969472449
Metropolitan Bus,6550,Coane St/North Rd (Clayton),-37.912950438,145.116669771
Metropolitan Bus,6558,Braille Library/Commercial Rd (South Yarra),-37.845886111,144.987185661
Metropolitan Bus,6559,Prahran Market/Commercial Rd (South Yarra),-37.846540687,144.992270512
Metropolitan Bus,6560,Chapel St/Commercial Rd (South Yarra),-37.846734685,144.993606263
Metropolitan Bus,6561,Surrey Rd/Malvern Rd (South Yarra),-37.847283844,144.997807645
Metropolitan Bus,6562,Hobson St/Malvern Rd (South Yarra),-37.847663851,145.000547615
Metropolitan Bus,6564,Robinson St/Williams Rd (Prahran),-37.848627750,145.003180944
Metropolitan Bus,6565,Wrights Tce/Williams Rd (Prahran),-37.850722291,145.002874401
Metropolitan Bus,6566,High St/Williams Rd (Prahran),-37.853562729,145.002445415
Metropolitan Bus,6567,Gooch St/Williams Rd (Windsor),-37.855008909,145.002167695
Metropolitan Bus,6568,Rae Ct/Williams Rd (Windsor),-37.856958550,145.001819536
Metropolitan Bus,6569,Dandenong Rd/Williams Rd (Windsor),-37.858386904,145.001553636
Metropolitan Bus,657,Carlton Gardens/Rathdowne St (Carlton),-37.801477549,144.969947238
Metropolitan Bus,6570,St Kilda Cemetery/Hotham St (St Kilda East),-37.861082437,145.001082989
Metropolitan Bus,6571,Alma Rd/Hotham St (St Kilda East),-37.862438920,145.000830366
Metropolitan Bus,6572,Cardigan St/Hotham St (St Kilda East),-37.864756707,145.000403974
Metropolitan Bus,6573,Inkerman St/Hotham St (St Kilda East),-37.866284332,145.000146695
Metropolitan Bus,6574,Balaclava Rd/Hotham St (St Kilda East),-37.869168240,144.999625367
Metropolitan Bus,6575,Melby Ave/Hotham St (St Kilda East),-37.872149874,144.999021770
Metropolitan Bus,6576,Mayfield St/Hotham St (St Kilda East),-37.873829269,144.998680742
Metropolitan Bus,6578,59 Staughton St (Melton South),-37.703630481,144.568770359
Metropolitan Bus,6579,Victoria University/Rees Rd (Melton South),-37.707774319,144.563905135
Metropolitan Bus,658,Elgin St/Rathdowne St (Carlton),-37.797900962,144.970533510
Metropolitan Bus,6580,Hume Ave/Rees Rd (Melton South),-37.712225651,144.563022027
Metropolitan Bus,6581,Moss St/Hume Ave (Melton South),-37.711328651,144.568019628
Metropolitan Bus,6582,Blaxland Rd/Mitchell Rd (Melton South),-37.713769030,144.571433562
Metropolitan Bus,6586,Northcott St/Exford Rd (Melton South),-37.706664033,144.574296959
Metropolitan Bus,6588,McDonald St/Station Rd (Melton South),-37.701576711,144.575370160
Metropolitan Bus,6589,Garry St/Station Rd (Melton South),-37.698310449,144.576043650
Metropolitan Bus,659,Pitt St/Rathdowne St (Carlton),-37.795879546,144.970895463
Metropolitan Bus,6590,Richard Rd/Station Rd (Melton South),-37.695258443,144.576619372
Metropolitan Bus,6593,Alexandra St/High St (Melton),-37.683572272,144.579324281
Metropolitan Bus,6595,Melton Civic Centre/High St (Melton),-37.683037318,144.587074640
Metropolitan Bus,6596,Melton Valley Dr/High St (Melton),-37.684439658,144.595726113
Metropolitan Bus,6599,Eleanor Dr/Dowling Ave (Hoppers Crossing),-37.863612028,144.676559883
Metropolitan Bus,660,Carlton Baths/Rathdowne St (Carlton),-37.793813090,144.971258625
Metropolitan Bus,6602,William Wright Wynd/Westmill Dr (Hoppers Crossing),-37.872932454,144.671685751
Metropolitan Bus,6603,Matthew Cl/Westmill Dr (Hoppers Crossing),-37.875166286,144.672092873
Metropolitan Bus,6608,Opp 330 Dynon Rd (West Melbourne),-37.802148350,144.920080437
Metropolitan Bus,6609,Freight Terminal/Dynon Rd (West Melbourne),-37.802706245,144.925141645
Metropolitan Bus,661,Curtain Square/Rathdowne St (Carlton North),-37.789581282,144.971998941
Metropolitan Bus,6611,Lloyd St/Dynon Rd (West Melbourne),-37.803240322,144.929885582
Metropolitan Bus,6612,Radcliffe St/Dynon Rd (West Melbourne),-37.803834643,144.932424495
Metropolitan Bus,6617,Punt Rd/Commercial Rd (South Yarra),-37.845724118,144.984564902
Metropolitan Bus,6618,Braille Library/Commercial Rd (South Yarra),-37.846012800,144.987216309
Metropolitan Bus,6619,Prahran Market/Commercial Rd (South Yarra),-37.846707667,144.992550095
Metropolitan Bus,662,Fenwick St/Rathdowne St (Carlton North),-37.787388908,144.972376831
Metropolitan Bus,6620,Chapel St/Malvern Rd (South Yarra),-37.846974587,144.994463466
Metropolitan Bus,6621,Bendigo St/Malvern Rd (South Yarra),-37.847499712,144.998313214
Metropolitan Bus,6622,Victoria University/Rees Rd (Melton South),-37.707203477,144.563753697
Metropolitan Bus,6623,Malvern Rd/Williams Rd (South Yarra),-37.848328378,145.003064008
Metropolitan Bus,6624,Murray St/Williams Rd (Prahran),-37.850962221,145.002674718
Metropolitan Bus,6625,High St/Williams Rd (Prahran),-37.853299387,145.002327502
Metropolitan Bus,6626,Erica St/Williams Rd (Windsor),-37.855060062,145.001995826
Metropolitan Bus,6627,Wrexham Rd/Williams Rd (Windsor),-37.856560286,145.001716631
Metropolitan Bus,6628,Dandenong Rd/Hotham St (St Kilda East),-37.859471232,145.001194720
Metropolitan Bus,6629,St Kilda Cemetery/Hotham St (St Kilda East),-37.861052520,145.000913297
Metropolitan Bus,663,Carlton North Post Office/Rathdowne St (Carlton North),-37.784432450,144.972866415
Metropolitan Bus,6630,Alma Rd/Hotham St (St Kilda East),-37.862885248,145.000579597
Metropolitan Bus,6631,Cardigan St/Hotham St (St Kilda East),-37.864565231,145.000272742
Metropolitan Bus,6632,Inkerman St/Hotham St (St Kilda East),-37.866595543,144.999899561
Metropolitan Bus,6633,Carlisle St/Hotham St (St Kilda East),-37.869757719,144.999313854
Metropolitan Bus,6634,The Avenue/Hotham St (St Kilda East),-37.871976218,144.998878680
Metropolitan Bus,6635,Grosvenor St/Hotham St (St Kilda East),-37.873826563,144.998521654
Metropolitan Bus,6636,Hume Ave/Rees Rd (Melton South),-37.712321191,144.562848750
Metropolitan Bus,6637,Moss St/Hume Ave (Melton South),-37.711504778,144.567821038
Metropolitan Bus,6638,Henty St/Mitchell Rd (Melton South),-37.713795471,144.570967622
Metropolitan Bus,664,Pigdon St/Rathdowne St (Carlton North),-37.781888579,144.973242494
Metropolitan Bus,6642,Northcott St/Exford Rd (Melton South),-37.706675838,144.574432681
Metropolitan Bus,6644,Exford Rd/Staughton St (Melton South),-37.704253424,144.574511670
Metropolitan Bus,6645,opp 59 Staughton St (Melton South),-37.703520314,144.568671883
Metropolitan Bus,6646,First Ave/Station Rd (Melton South),-37.701556135,144.575246074
Metropolitan Bus,6647,Garry St/Station Rd (Melton South),-37.697920891,144.575942932
Metropolitan Bus,6648,Richard Rd/Station Rd (Melton South),-37.695389560,144.576422313
Metropolitan Bus,665,Park St/Rathdowne St (Carlton North),-37.780019883,144.973577395
Metropolitan Bus,6650,High St/Station Rd (Melton),-37.684282075,144.577906523
Metropolitan Bus,6651,Alexandra St/High St (Melton),-37.683364521,144.579739230
Metropolitan Bus,6652,Melton Bus Interchange/Palmerston St (Melton),-37.682813836,144.583204073
Metropolitan Bus,6653,Melton Civic Centre/High St (Melton),-37.682874526,144.587045900
Metropolitan Bus,6654,Melton Valley Dr/High St (Melton),-37.684297420,144.595821418
Metropolitan Bus,6655,Holland Dr/High St (Melton),-37.686225994,144.598480533
Metropolitan Bus,6656,Norton Dr/High St (Melton),-37.688840748,144.602092872
Metropolitan Bus,6659,Leakes Rd/Western Fwy (Rockbank),-37.721718468,144.653331667
Metropolitan Bus,666,Amess St/Brunswick Rd (Brunswick East),-37.778830792,144.975176729
Metropolitan Bus,6662,Chisholm Dr/Caroline Springs Bvd (Caroline Springs),-37.751726028,144.739955643
Metropolitan Bus,6663,Daylesford Tce/Caroline Springs Bvd (Caroline Springs),-37.749616690,144.739452372
Metropolitan Bus,6664,La Trobe University (Bundoora),-37.717247932,145.044264881
Metropolitan Bus,6665,La Trobe University (Bundoora),-37.717138142,145.044165665
Metropolitan Bus,6666,La Trobe University (Bundoora),-37.716999633,145.043965103
Metropolitan Bus,6667,La Trobe University (Bundoora),-37.716927945,145.043989678
Metropolitan Bus,6668,La Trobe University (Bundoora),-37.717047873,145.044156695
Metropolitan Bus,667,Nicholson St/Holden St (Fitzroy North),-37.779143237,144.978676625
Metropolitan Bus,6670,Ivanhoe Aquatic Centre/Bond St (Ivanhoe),-37.762980428,145.043526281
Metropolitan Bus,6671,Marie Ave/Collins St (Heidelberg Heights),-37.737169805,145.049482717
Metropolitan Bus,6672,196 Waiora Rd (Heidelberg Heights),-37.732897858,145.060385989
Metropolitan Bus,6673,Dougharty Rd/Waiora Rd (Heidelberg Heights),-37.735261394,145.059983882
Metropolitan Bus,6674,St Hellier St/Edwin St (Heidelberg Heights),-37.749691957,145.050845064
Metropolitan Bus,6675,Heidelberg Repatriation Hospital/Edwin St (Heidelberg Heights),-37.754841554,145.049983489
Metropolitan Bus,6676,Banksia St/Edwin St (Heidelberg Heights),-37.756628708,145.049607390
Metropolitan Bus,6677,Banksia St/St Elmo Rd (Ivanhoe),-37.757689158,145.047252593
Metropolitan Bus,6678,Roseland Gr/St Elmo Rd (Ivanhoe),-37.760724464,145.046605200
Metropolitan Bus,6679,Deepdene PS/Burke Rd (Kew),-37.808670413,145.060937955
Metropolitan Bus,668,Porter St/Holden St (Fitzroy North),-37.779736167,144.983826639
Metropolitan Bus,6680,Clifton Gr/St Elmo Rd (Ivanhoe),-37.763651102,145.045926554
Metropolitan Bus,6681,Banksia St/St Elmo Rd (Ivanhoe),-37.757676953,145.047059948
Metropolitan Bus,6682,Heidelberg Repatriation Hospital/Banksia St (Ivanhoe),-37.757367707,145.047976153
Metropolitan Bus,6683,Banksia St/Edwin St (Heidelberg Heights),-37.756609377,145.049528442
Metropolitan Bus,6684,Heidelberg Repatriation Hospital/Edwin St (Heidelberg Heights),-37.754786379,145.049916835
Metropolitan Bus,6685,Sir William Hall Hostel/Edwin St (Heidelberg Heights),-37.753276971,145.050194822
Metropolitan Bus,6686,St Hellier St/Edwin St (Heidelberg Heights),-37.749402198,145.050761870
Metropolitan Bus,6687,Darvall St/Waiora Rd (Heidelberg Heights),-37.740040452,145.059053391
Metropolitan Bus,669,St Georges Rd/Holden St (Fitzroy North),-37.780099688,144.987166272
Metropolitan Bus,6697,Raleigh St/Napier St (Essendon),-37.753572578,144.917900353
Metropolitan Bus,6698,Glass St/Napier St (Essendon),-37.746449413,144.919212218
